input size (n), operation count
4294965785, 155
4294965786, 155
4294965787, 156
4294965788, 155
4294965789, 156
4294965790, 156
4294965791, 157
4294965792, 153
4294965793, 154
4294965794, 154
4294965795, 155
4294965796, 154
4294965797, 155
4294965798, 155
4294965799, 156
4294965800, 154
4294965801, 155
4294965802, 155
4294965803, 156
4294965804, 155
4294965805, 156
4294965806, 156
4294965807, 157
4294965808, 154
4294965809, 155
4294965810, 155
4294965811, 156
4294965812, 155
4294965813, 156
4294965814, 156
4294965815, 157
4294965816, 155
4294965817, 156
4294965818, 156
4294965819, 157
4294965820, 156
4294965821, 157
4294965822, 157
4294965823, 158
4294965824, 153
4294965825, 154
4294965826, 154
4294965827, 155
4294965828, 154
4294965829, 155
4294965830, 155
4294965831, 156
4294965832, 154
4294965833, 155
4294965834, 155
4294965835, 156
4294965836, 155
4294965837, 156
4294965838, 156
4294965839, 157
4294965840, 154
4294965841, 155
4294965842, 155
4294965843, 156
4294965844, 155
4294965845, 156
4294965846, 156
4294965847, 157
4294965848, 155
4294965849, 156
4294965850, 156
4294965851, 157
4294965852, 156
4294965853, 157
4294965854, 157
4294965855, 158
4294965856, 154
4294965857, 155
4294965858, 155
4294965859, 156
4294965860, 155
4294965861, 156
4294965862, 156
4294965863, 157
4294965864, 155
4294965865, 156
4294965866, 156
4294965867, 157
4294965868, 156
4294965869, 157
4294965870, 157
4294965871, 158
4294965872, 155
4294965873, 156
4294965874, 156
4294965875, 157
4294965876, 156
4294965877, 157
4294965878, 157
4294965879, 158
4294965880, 156
4294965881, 157
4294965882, 157
4294965883, 158
4294965884, 157
4294965885, 158
4294965886, 158
4294965887, 159
4294965888, 153
4294965889, 154
4294965890, 154
4294965891, 155
4294965892, 154
4294965893, 155
4294965894, 155
4294965895, 156
4294965896, 154
4294965897, 155
4294965898, 155
4294965899, 156
4294965900, 155
4294965901, 156
4294965902, 156
4294965903, 157
4294965904, 154
4294965905, 155
4294965906, 155
4294965907, 156
4294965908, 155
4294965909, 156
4294965910, 156
4294965911, 157
4294965912, 155
4294965913, 156
4294965914, 156
4294965915, 157
4294965916, 156
4294965917, 157
4294965918, 157
4294965919, 158
4294965920, 154
4294965921, 155
4294965922, 155
4294965923, 156
4294965924, 155
4294965925, 156
4294965926, 156
4294965927, 157
4294965928, 155
4294965929, 156
4294965930, 156
4294965931, 157
4294965932, 156
4294965933, 157
4294965934, 157
4294965935, 158
4294965936, 155
4294965937, 156
4294965938, 156
4294965939, 157
4294965940, 156
4294965941, 157
4294965942, 157
4294965943, 158
4294965944, 156
4294965945, 157
4294965946, 157
4294965947, 158
4294965948, 157
4294965949, 158
4294965950, 158
4294965951, 159
4294965952, 154
4294965953, 155
4294965954, 155
4294965955, 156
4294965956, 155
4294965957, 156
4294965958, 156
4294965959, 157
4294965960, 155
4294965961, 156
4294965962, 156
4294965963, 157
4294965964, 156
4294965965, 157
4294965966, 157
4294965967, 158
4294965968, 155
4294965969, 156
4294965970, 156
4294965971, 157
4294965972, 156
4294965973, 157
4294965974, 157
4294965975, 158
4294965976, 156
4294965977, 157
4294965978, 157
4294965979, 158
4294965980, 157
4294965981, 158
4294965982, 158
4294965983, 159
4294965984, 155
4294965985, 156
4294965986, 156
4294965987, 157
4294965988, 156
4294965989, 157
4294965990, 157
4294965991, 158
4294965992, 156
4294965993, 157
4294965994, 157
4294965995, 158
4294965996, 157
4294965997, 158
4294965998, 158
4294965999, 159
4294966000, 156
4294966001, 157
4294966002, 157
4294966003, 158
4294966004, 157
4294966005, 158
4294966006, 158
4294966007, 159
4294966008, 157
4294966009, 158
4294966010, 158
4294966011, 159
4294966012, 158
4294966013, 159
4294966014, 159
4294966015, 160
4294966016, 153
4294966017, 154
4294966018, 154
4294966019, 155
4294966020, 154
4294966021, 155
4294966022, 155
4294966023, 156
4294966024, 154
4294966025, 155
4294966026, 155
4294966027, 156
4294966028, 155
4294966029, 156
4294966030, 156
4294966031, 157
4294966032, 154
4294966033, 155
4294966034, 155
4294966035, 156
4294966036, 155
4294966037, 156
4294966038, 156
4294966039, 157
4294966040, 155
4294966041, 156
4294966042, 156
4294966043, 157
4294966044, 156
4294966045, 157
4294966046, 157
4294966047, 158
4294966048, 154
4294966049, 155
4294966050, 155
4294966051, 156
4294966052, 155
4294966053, 156
4294966054, 156
4294966055, 157
4294966056, 155
4294966057, 156
4294966058, 156
4294966059, 157
4294966060, 156
4294966061, 157
4294966062, 157
4294966063, 158
4294966064, 155
4294966065, 156
4294966066, 156
4294966067, 157
4294966068, 156
4294966069, 157
4294966070, 157
4294966071, 158
4294966072, 156
4294966073, 157
4294966074, 157
4294966075, 158
4294966076, 157
4294966077, 158
4294966078, 158
4294966079, 159
4294966080, 154
4294966081, 155
4294966082, 155
4294966083, 156
4294966084, 155
4294966085, 156
4294966086, 156
4294966087, 157
4294966088, 155
4294966089, 156
4294966090, 156
4294966091, 157
4294966092, 156
4294966093, 157
4294966094, 157
4294966095, 158
4294966096, 155
4294966097, 156
4294966098, 156
4294966099, 157
4294966100, 156
4294966101, 157
4294966102, 157
4294966103, 158
4294966104, 156
4294966105, 157
4294966106, 157
4294966107, 158
4294966108, 157
4294966109, 158
4294966110, 158
4294966111, 159
4294966112, 155
4294966113, 156
4294966114, 156
4294966115, 157
4294966116, 156
4294966117, 157
4294966118, 157
4294966119, 158
4294966120, 156
4294966121, 157
4294966122, 157
4294966123, 158
4294966124, 157
4294966125, 158
4294966126, 158
4294966127, 159
4294966128, 156
4294966129, 157
4294966130, 157
4294966131, 158
4294966132, 157
4294966133, 158
4294966134, 158
4294966135, 159
4294966136, 157
4294966137, 158
4294966138, 158
4294966139, 159
4294966140, 158
4294966141, 159
4294966142, 159
4294966143, 160
4294966144, 154
4294966145, 155
4294966146, 155
4294966147, 156
4294966148, 155
4294966149, 156
4294966150, 156
4294966151, 157
4294966152, 155
4294966153, 156
4294966154, 156
4294966155, 157
4294966156, 156
4294966157, 157
4294966158, 157
4294966159, 158
4294966160, 155
4294966161, 156
4294966162, 156
4294966163, 157
4294966164, 156
4294966165, 157
4294966166, 157
4294966167, 158
4294966168, 156
4294966169, 157
4294966170, 157
4294966171, 158
4294966172, 157
4294966173, 158
4294966174, 158
4294966175, 159
4294966176, 155
4294966177, 156
4294966178, 156
4294966179, 157
4294966180, 156
4294966181, 157
4294966182, 157
4294966183, 158
4294966184, 156
4294966185, 157
4294966186, 157
4294966187, 158
4294966188, 157
4294966189, 158
4294966190, 158
4294966191, 159
4294966192, 156
4294966193, 157
4294966194, 157
4294966195, 158
4294966196, 157
4294966197, 158
4294966198, 158
4294966199, 159
4294966200, 157
4294966201, 158
4294966202, 158
4294966203, 159
4294966204, 158
4294966205, 159
4294966206, 159
4294966207, 160
4294966208, 155
4294966209, 156
4294966210, 156
4294966211, 157
4294966212, 156
4294966213, 157
4294966214, 157
4294966215, 158
4294966216, 156
4294966217, 157
4294966218, 157
4294966219, 158
4294966220, 157
4294966221, 158
4294966222, 158
4294966223, 159
4294966224, 156
4294966225, 157
4294966226, 157
4294966227, 158
4294966228, 157
4294966229, 158
4294966230, 158
4294966231, 159
4294966232, 157
4294966233, 158
4294966234, 158
4294966235, 159
4294966236, 158
4294966237, 159
4294966238, 159
4294966239, 160
4294966240, 156
4294966241, 157
4294966242, 157
4294966243, 158
4294966244, 157
4294966245, 158
4294966246, 158
4294966247, 159
4294966248, 157
4294966249, 158
4294966250, 158
4294966251, 159
4294966252, 158
4294966253, 159
4294966254, 159
4294966255, 160
4294966256, 157
4294966257, 158
4294966258, 158
4294966259, 159
4294966260, 158
4294966261, 159
4294966262, 159
4294966263, 160
4294966264, 158
4294966265, 159
4294966266, 159
4294966267, 160
4294966268, 159
4294966269, 160
4294966270, 160
4294966271, 161
4294966272, 152
4294966273, 153
4294966274, 153
4294966275, 154
4294966276, 153
4294966277, 154
4294966278, 154
4294966279, 155
4294966280, 153
4294966281, 154
4294966282, 154
4294966283, 155
4294966284, 154
4294966285, 155
4294966286, 155
4294966287, 156
4294966288, 153
4294966289, 154
4294966290, 154
4294966291, 155
4294966292, 154
4294966293, 155
4294966294, 155
4294966295, 156
4294966296, 154
4294966297, 155
4294966298, 155
4294966299, 156
4294966300, 155
4294966301, 156
4294966302, 156
4294966303, 157
4294966304, 153
4294966305, 154
4294966306, 154
4294966307, 155
4294966308, 154
4294966309, 155
4294966310, 155
4294966311, 156
4294966312, 154
4294966313, 155
4294966314, 155
4294966315, 156
4294966316, 155
4294966317, 156
4294966318, 156
4294966319, 157
4294966320, 154
4294966321, 155
4294966322, 155
4294966323, 156
4294966324, 155
4294966325, 156
4294966326, 156
4294966327, 157
4294966328, 155
4294966329, 156
4294966330, 156
4294966331, 157
4294966332, 156
4294966333, 157
4294966334, 157
4294966335, 158
4294966336, 153
4294966337, 154
4294966338, 154
4294966339, 155
4294966340, 154
4294966341, 155
4294966342, 155
4294966343, 156
4294966344, 154
4294966345, 155
4294966346, 155
4294966347, 156
4294966348, 155
4294966349, 156
4294966350, 156
4294966351, 157
4294966352, 154
4294966353, 155
4294966354, 155
4294966355, 156
4294966356, 155
4294966357, 156
4294966358, 156
4294966359, 157
4294966360, 155
4294966361, 156
4294966362, 156
4294966363, 157
4294966364, 156
4294966365, 157
4294966366, 157
4294966367, 158
4294966368, 154
4294966369, 155
4294966370, 155
4294966371, 156
4294966372, 155
4294966373, 156
4294966374, 156
4294966375, 157
4294966376, 155
4294966377, 156
4294966378, 156
4294966379, 157
4294966380, 156
4294966381, 157
4294966382, 157
4294966383, 158
4294966384, 155
4294966385, 156
4294966386, 156
4294966387, 157
4294966388, 156
4294966389, 157
4294966390, 157
4294966391, 158
4294966392, 156
4294966393, 157
4294966394, 157
4294966395, 158
4294966396, 157
4294966397, 158
4294966398, 158
4294966399, 159
4294966400, 153
4294966401, 154
4294966402, 154
4294966403, 155
4294966404, 154
4294966405, 155
4294966406, 155
4294966407, 156
4294966408, 154
4294966409, 155
4294966410, 155
4294966411, 156
4294966412, 155
4294966413, 156
4294966414, 156
4294966415, 157
4294966416, 154
4294966417, 155
4294966418, 155
4294966419, 156
4294966420, 155
4294966421, 156
4294966422, 156
4294966423, 157
4294966424, 155
4294966425, 156
4294966426, 156
4294966427, 157
4294966428, 156
4294966429, 157
4294966430, 157
4294966431, 158
4294966432, 154
4294966433, 155
4294966434, 155
4294966435, 156
4294966436, 155
4294966437, 156
4294966438, 156
4294966439, 157
4294966440, 155
4294966441, 156
4294966442, 156
4294966443, 157
4294966444, 156
4294966445, 157
4294966446, 157
4294966447, 158
4294966448, 155
4294966449, 156
4294966450, 156
4294966451, 157
4294966452, 156
4294966453, 157
4294966454, 157
4294966455, 158
4294966456, 156
4294966457, 157
4294966458, 157
4294966459, 158
4294966460, 157
4294966461, 158
4294966462, 158
4294966463, 159
4294966464, 154
4294966465, 155
4294966466, 155
4294966467, 156
4294966468, 155
4294966469, 156
4294966470, 156
4294966471, 157
4294966472, 155
4294966473, 156
4294966474, 156
4294966475, 157
4294966476, 156
4294966477, 157
4294966478, 157
4294966479, 158
4294966480, 155
4294966481, 156
4294966482, 156
4294966483, 157
4294966484, 156
4294966485, 157
4294966486, 157
4294966487, 158
4294966488, 156
4294966489, 157
4294966490, 157
4294966491, 158
4294966492, 157
4294966493, 158
4294966494, 158
4294966495, 159
4294966496, 155
4294966497, 156
4294966498, 156
4294966499, 157
4294966500, 156
4294966501, 157
4294966502, 157
4294966503, 158
4294966504, 156
4294966505, 157
4294966506, 157
4294966507, 158
4294966508, 157
4294966509, 158
4294966510, 158
4294966511, 159
4294966512, 156
4294966513, 157
4294966514, 157
4294966515, 158
4294966516, 157
4294966517, 158
4294966518, 158
4294966519, 159
4294966520, 157
4294966521, 158
4294966522, 158
4294966523, 159
4294966524, 158
4294966525, 159
4294966526, 159
4294966527, 160
4294966528, 153
4294966529, 154
4294966530, 154
4294966531, 155
4294966532, 154
4294966533, 155
4294966534, 155
4294966535, 156
4294966536, 154
4294966537, 155
4294966538, 155
4294966539, 156
4294966540, 155
4294966541, 156
4294966542, 156
4294966543, 157
4294966544, 154
4294966545, 155
4294966546, 155
4294966547, 156
4294966548, 155
4294966549, 156
4294966550, 156
4294966551, 157
4294966552, 155
4294966553, 156
4294966554, 156
4294966555, 157
4294966556, 156
4294966557, 157
4294966558, 157
4294966559, 158
4294966560, 154
4294966561, 155
4294966562, 155
4294966563, 156
4294966564, 155
4294966565, 156
4294966566, 156
4294966567, 157
4294966568, 155
4294966569, 156
4294966570, 156
4294966571, 157
4294966572, 156
4294966573, 157
4294966574, 157
4294966575, 158
4294966576, 155
4294966577, 156
4294966578, 156
4294966579, 157
4294966580, 156
4294966581, 157
4294966582, 157
4294966583, 158
4294966584, 156
4294966585, 157
4294966586, 157
4294966587, 158
4294966588, 157
4294966589, 158
4294966590, 158
4294966591, 159
4294966592, 154
4294966593, 155
4294966594, 155
4294966595, 156
4294966596, 155
4294966597, 156
4294966598, 156
4294966599, 157
4294966600, 155
4294966601, 156
4294966602, 156
4294966603, 157
4294966604, 156
4294966605, 157
4294966606, 157
4294966607, 158
4294966608, 155
4294966609, 156
4294966610, 156
4294966611, 157
4294966612, 156
4294966613, 157
4294966614, 157
4294966615, 158
4294966616, 156
4294966617, 157
4294966618, 157
4294966619, 158
4294966620, 157
4294966621, 158
4294966622, 158
4294966623, 159
4294966624, 155
4294966625, 156
4294966626, 156
4294966627, 157
4294966628, 156
4294966629, 157
4294966630, 157
4294966631, 158
4294966632, 156
4294966633, 157
4294966634, 157
4294966635, 158
4294966636, 157
4294966637, 158
4294966638, 158
4294966639, 159
4294966640, 156
4294966641, 157
4294966642, 157
4294966643, 158
4294966644, 157
4294966645, 158
4294966646, 158
4294966647, 159
4294966648, 157
4294966649, 158
4294966650, 158
4294966651, 159
4294966652, 158
4294966653, 159
4294966654, 159
4294966655, 160
4294966656, 154
4294966657, 155
4294966658, 155
4294966659, 156
4294966660, 155
4294966661, 156
4294966662, 156
4294966663, 157
4294966664, 155
4294966665, 156
4294966666, 156
4294966667, 157
4294966668, 156
4294966669, 157
4294966670, 157
4294966671, 158
4294966672, 155
4294966673, 156
4294966674, 156
4294966675, 157
4294966676, 156
4294966677, 157
4294966678, 157
4294966679, 158
4294966680, 156
4294966681, 157
4294966682, 157
4294966683, 158
4294966684, 157
4294966685, 158
4294966686, 158
4294966687, 159
4294966688, 155
4294966689, 156
4294966690, 156
4294966691, 157
4294966692, 156
4294966693, 157
4294966694, 157
4294966695, 158
4294966696, 156
4294966697, 157
4294966698, 157
4294966699, 158
4294966700, 157
4294966701, 158
4294966702, 158
4294966703, 159
4294966704, 156
4294966705, 157
4294966706, 157
4294966707, 158
4294966708, 157
4294966709, 158
4294966710, 158
4294966711, 159
4294966712, 157
4294966713, 158
4294966714, 158
4294966715, 159
4294966716, 158
4294966717, 159
4294966718, 159
4294966719, 160
4294966720, 155
4294966721, 156
4294966722, 156
4294966723, 157
4294966724, 156
4294966725, 157
4294966726, 157
4294966727, 158
4294966728, 156
4294966729, 157
4294966730, 157
4294966731, 158
4294966732, 157
4294966733, 158
4294966734, 158
4294966735, 159
4294966736, 156
4294966737, 157
4294966738, 157
4294966739, 158
4294966740, 157
4294966741, 158
4294966742, 158
4294966743, 159
4294966744, 157
4294966745, 158
4294966746, 158
4294966747, 159
4294966748, 158
4294966749, 159
4294966750, 159
4294966751, 160
4294966752, 156
4294966753, 157
4294966754, 157
4294966755, 158
4294966756, 157
4294966757, 158
4294966758, 158
4294966759, 159
4294966760, 157
4294966761, 158
4294966762, 158
4294966763, 159
4294966764, 158
4294966765, 159
4294966766, 159
4294966767, 160
4294966768, 157
4294966769, 158
4294966770, 158
4294966771, 159
4294966772, 158
4294966773, 159
4294966774, 159
4294966775, 160
4294966776, 158
4294966777, 159
4294966778, 159
4294966779, 160
4294966780, 159
4294966781, 160
4294966782, 160
4294966783, 161
4294966784, 153
4294966785, 154
4294966786, 154
4294966787, 155
4294966788, 154
4294966789, 155
4294966790, 155
4294966791, 156
4294966792, 154
4294966793, 155
4294966794, 155
4294966795, 156
4294966796, 155
4294966797, 156
4294966798, 156
4294966799, 157
4294966800, 154
4294966801, 155
4294966802, 155
4294966803, 156
4294966804, 155
4294966805, 156
4294966806, 156
4294966807, 157
4294966808, 155
4294966809, 156
4294966810, 156
4294966811, 157
4294966812, 156
4294966813, 157
4294966814, 157
4294966815, 158
4294966816, 154
4294966817, 155
4294966818, 155
4294966819, 156
4294966820, 155
4294966821, 156
4294966822, 156
4294966823, 157
4294966824, 155
4294966825, 156
4294966826, 156
4294966827, 157
4294966828, 156
4294966829, 157
4294966830, 157
4294966831, 158
4294966832, 155
4294966833, 156
4294966834, 156
4294966835, 157
4294966836, 156
4294966837, 157
4294966838, 157
4294966839, 158
4294966840, 156
4294966841, 157
4294966842, 157
4294966843, 158
4294966844, 157
4294966845, 158
4294966846, 158
4294966847, 159
4294966848, 154
4294966849, 155
4294966850, 155
4294966851, 156
4294966852, 155
4294966853, 156
4294966854, 156
4294966855, 157
4294966856, 155
4294966857, 156
4294966858, 156
4294966859, 157
4294966860, 156
4294966861, 157
4294966862, 157
4294966863, 158
4294966864, 155
4294966865, 156
4294966866, 156
4294966867, 157
4294966868, 156
4294966869, 157
4294966870, 157
4294966871, 158
4294966872, 156
4294966873, 157
4294966874, 157
4294966875, 158
4294966876, 157
4294966877, 158
4294966878, 158
4294966879, 159
4294966880, 155
4294966881, 156
4294966882, 156
4294966883, 157
4294966884, 156
4294966885, 157
4294966886, 157
4294966887, 158
4294966888, 156
4294966889, 157
4294966890, 157
4294966891, 158
4294966892, 157
4294966893, 158
4294966894, 158
4294966895, 159
4294966896, 156
4294966897, 157
4294966898, 157
4294966899, 158
4294966900, 157
4294966901, 158
4294966902, 158
4294966903, 159
4294966904, 157
4294966905, 158
4294966906, 158
4294966907, 159
4294966908, 158
4294966909, 159
4294966910, 159
4294966911, 160
4294966912, 154
4294966913, 155
4294966914, 155
4294966915, 156
4294966916, 155
4294966917, 156
4294966918, 156
4294966919, 157
4294966920, 155
4294966921, 156
4294966922, 156
4294966923, 157
4294966924, 156
4294966925, 157
4294966926, 157
4294966927, 158
4294966928, 155
4294966929, 156
4294966930, 156
4294966931, 157
4294966932, 156
4294966933, 157
4294966934, 157
4294966935, 158
4294966936, 156
4294966937, 157
4294966938, 157
4294966939, 158
4294966940, 157
4294966941, 158
4294966942, 158
4294966943, 159
4294966944, 155
4294966945, 156
4294966946, 156
4294966947, 157
4294966948, 156
4294966949, 157
4294966950, 157
4294966951, 158
4294966952, 156
4294966953, 157
4294966954, 157
4294966955, 158
4294966956, 157
4294966957, 158
4294966958, 158
4294966959, 159
4294966960, 156
4294966961, 157
4294966962, 157
4294966963, 158
4294966964, 157
4294966965, 158
4294966966, 158
4294966967, 159
4294966968, 157
4294966969, 158
4294966970, 158
4294966971, 159
4294966972, 158
4294966973, 159
4294966974, 159
4294966975, 160
4294966976, 155
4294966977, 156
4294966978, 156
4294966979, 157
4294966980, 156
4294966981, 157
4294966982, 157
4294966983, 158
4294966984, 156
4294966985, 157
4294966986, 157
4294966987, 158
4294966988, 157
4294966989, 158
4294966990, 158
4294966991, 159
4294966992, 156
4294966993, 157
4294966994, 157
4294966995, 158
4294966996, 157
4294966997, 158
4294966998, 158
4294966999, 159
4294967000, 157
4294967001, 158
4294967002, 158
4294967003, 159
4294967004, 158
4294967005, 159
4294967006, 159
4294967007, 160
4294967008, 156
4294967009, 157
4294967010, 157
4294967011, 158
4294967012, 157
4294967013, 158
4294967014, 158
4294967015, 159
4294967016, 157
4294967017, 158
4294967018, 158
4294967019, 159
4294967020, 158
4294967021, 159
4294967022, 159
4294967023, 160
4294967024, 157
4294967025, 158
4294967026, 158
4294967027, 159
4294967028, 158
4294967029, 159
4294967030, 159
4294967031, 160
4294967032, 158
4294967033, 159
4294967034, 159
4294967035, 160
4294967036, 159
4294967037, 160
4294967038, 160
4294967039, 161
4294967040, 154
4294967041, 155
4294967042, 155
4294967043, 156
4294967044, 155
4294967045, 156
4294967046, 156
4294967047, 157
4294967048, 155
4294967049, 156
4294967050, 156
4294967051, 157
4294967052, 156
4294967053, 157
4294967054, 157
4294967055, 158
4294967056, 155
4294967057, 156
4294967058, 156
4294967059, 157
4294967060, 156
4294967061, 157
4294967062, 157
4294967063, 158
4294967064, 156
4294967065, 157
4294967066, 157
4294967067, 158
4294967068, 157
4294967069, 158
4294967070, 158
4294967071, 159
4294967072, 155
4294967073, 156
4294967074, 156
4294967075, 157
4294967076, 156
4294967077, 157
4294967078, 157
4294967079, 158
4294967080, 156
4294967081, 157
4294967082, 157
4294967083, 158
4294967084, 157
4294967085, 158
4294967086, 158
4294967087, 159
4294967088, 156
4294967089, 157
4294967090, 157
4294967091, 158
4294967092, 157
4294967093, 158
4294967094, 158
4294967095, 159
4294967096, 157
4294967097, 158
4294967098, 158
4294967099, 159
4294967100, 158
4294967101, 159
4294967102, 159
4294967103, 160
4294967104, 155
4294967105, 156
4294967106, 156
4294967107, 157
4294967108, 156
4294967109, 157
4294967110, 157
4294967111, 158
4294967112, 156
4294967113, 157
4294967114, 157
4294967115, 158
4294967116, 157
4294967117, 158
4294967118, 158
4294967119, 159
4294967120, 156
4294967121, 157
4294967122, 157
4294967123, 158
4294967124, 157
4294967125, 158
4294967126, 158
4294967127, 159
4294967128, 157
4294967129, 158
4294967130, 158
4294967131, 159
4294967132, 158
4294967133, 159
4294967134, 159
4294967135, 160
4294967136, 156
4294967137, 157
4294967138, 157
4294967139, 158
4294967140, 157
4294967141, 158
4294967142, 158
4294967143, 159
4294967144, 157
4294967145, 158
4294967146, 158
4294967147, 159
4294967148, 158
4294967149, 159
4294967150, 159
4294967151, 160
4294967152, 157
4294967153, 158
4294967154, 158
4294967155, 159
4294967156, 158
4294967157, 159
4294967158, 159
4294967159, 160
4294967160, 158
4294967161, 159
4294967162, 159
4294967163, 160
4294967164, 159
4294967165, 160
4294967166, 160
4294967167, 161
4294967168, 155
4294967169, 156
4294967170, 156
4294967171, 157
4294967172, 156
4294967173, 157
4294967174, 157
4294967175, 158
4294967176, 156
4294967177, 157
4294967178, 157
4294967179, 158
4294967180, 157
4294967181, 158
4294967182, 158
4294967183, 159
4294967184, 156
4294967185, 157
4294967186, 157
4294967187, 158
4294967188, 157
4294967189, 158
4294967190, 158
4294967191, 159
4294967192, 157
4294967193, 158
4294967194, 158
4294967195, 159
4294967196, 158
4294967197, 159
4294967198, 159
4294967199, 160
4294967200, 156
4294967201, 157
4294967202, 157
4294967203, 158
4294967204, 157
4294967205, 158
4294967206, 158
4294967207, 159
4294967208, 157
4294967209, 158
4294967210, 158
4294967211, 159
4294967212, 158
4294967213, 159
4294967214, 159
4294967215, 160
4294967216, 157
4294967217, 158
4294967218, 158
4294967219, 159
4294967220, 158
4294967221, 159
4294967222, 159
4294967223, 160
4294967224, 158
4294967225, 159
4294967226, 159
4294967227, 160
4294967228, 159
4294967229, 160
4294967230, 160
4294967231, 161
4294967232, 156
4294967233, 157
4294967234, 157
4294967235, 158
4294967236, 157
4294967237, 158
4294967238, 158
4294967239, 159
4294967240, 157
4294967241, 158
4294967242, 158
4294967243, 159
4294967244, 158
4294967245, 159
4294967246, 159
4294967247, 160
4294967248, 157
4294967249, 158
4294967250, 158
4294967251, 159
4294967252, 158
4294967253, 159
4294967254, 159
4294967255, 160
4294967256, 158
4294967257, 159
4294967258, 159
4294967259, 160
4294967260, 159
4294967261, 160
4294967262, 160
4294967263, 161
4294967264, 157
4294967265, 158
4294967266, 158
4294967267, 159
4294967268, 158
4294967269, 159
4294967270, 159
4294967271, 160
4294967272, 158
4294967273, 159
4294967274, 159
4294967275, 160
4294967276, 159
4294967277, 160
4294967278, 160
4294967279, 161
4294967280, 158
4294967281, 159
4294967282, 159
4294967283, 160
4294967284, 159
4294967285, 160
4294967286, 160
4294967287, 161
4294967288, 159
4294967289, 160
4294967290, 160
4294967291, 161
4294967292, 160
4294967293, 161
4294967294, 161
4294967295, 162
